Callsign,Origin,Destination,Day
RWD700,EGKK,EGLL,2020-05-01 
SAS210,ENCN,ENGM,2020-05-01 
SAS4556,ENVA,ENBO,2020-05-01 
CFG2LV,EDDF,GCXO,2020-05-01 
SAZ61,LSZH,LFML,2020-05-01 
OAL580,EDDM,LGRP,2020-05-01 
AFL1247,UWUU,UUEE,2020-05-01 
CHX89,EDDN,EDQM,2020-05-01 
UTA390,UMKK,UUWW,2020-05-01 
WZZ2AR,ENTO,LROP,2020-05-01 
AXG0102,LEMG,LIMJ,2020-05-01 
ACP2604,EGCN,EBLG,2020-05-01 
WZZ1653,EGGW,LBSF,2020-05-01 
NWS9076,UUEE,EVRA,2020-05-01 
AZA1731,LIRF,LICC,2020-05-01 
AFL1002,UUEE,UMKK,2020-05-01 
WRC1171,UKLI,UKBB,2020-05-01 
IBS3942,LEMD,GCXO,2020-05-01 
DFL03,ESPA,ESDF,2020-05-01 
NWS9446,UUEE,LFPG,2020-05-01 
NAX431,ENML,ENGM,2020-05-01 
SVF608,ESPA,ESSL,2020-05-01 
VLG3VQ,GCXO,LEZL,2020-05-01 
RYR30,LEMG,EDFH,2020-05-01 
AFL1370,UUEE,UUOO,2020-05-01 
MSR540,LGAV,EDDK,2020-05-01 
SBI2007,UUDD,UKFF,2020-05-01 
AFR6205,LFPO,LFPG,2020-05-01 
UTA557,UUWW,URML,2020-05-01 
BHL60D,EGPD,EGPC,2020-05-01 
LZB302,LBSF,LSZH,2020-05-01 
ETD72E,LSGG,EIDW,2020-05-01 
NHZ728,EGPD,EGPC,2020-05-01 
AFL1166,UUEE,URRP,2020-05-01 
KLM43M,EHAM,EGPD,2020-05-01 
UNC60,EGNJ,EGNH,2020-05-01 
FNG8,EFTP,EFTU,2020-05-01 
BHL540,EGSH,EGHI,2020-05-01 
SDM6324,UMKK,ULLI,2020-05-01 
SHT18LA,EGLL,EGPH,2020-05-01 
SAS54T,ENGM,ENDU,2020-05-01 
NAX1BG,ENVA,ENGM,2020-05-01 
DILCG,LSZH,LFLS,2020-05-01 
AFL1269,UWKD,UUEE,2020-05-01 
UTA399,UUWW,URRP,2020-05-01 
AFL1637,UKFF,UUEE,2020-05-01 
NPT023J,EGNX,EGJA,2020-05-01 
SAS251,ENGM,ENBR,2020-05-01 
POLI113,LIMJ,LIMC,2020-05-01 
DFL03,ESDF,ESPA,2020-05-01 
SVR143,UUDD,URKA,2020-05-01 
BHL61F,ENZV,ENFL,2020-05-01 
GSNSA,EGNJ,EGSH,2020-05-01 
LZB462,EHAM,LBSF,2020-05-01 
PCH010,BIRK,EGPK,2020-05-01 
FIN6RK,EFHK,EFOU,2020-05-01 
UNC60,EGNH,EGNJ,2020-05-01 
NAX6EJ,ENEV,ENGM,2020-05-01 
VLG20YH,LEBL,LEGR,2020-05-01 
SVR174,UUDD,ULLI,2020-05-01 
SDM6582,UWUU,ULLI,2020-05-01 
MSR777,EDDM,EGLL,2020-05-01 
SAS4106,ENGM,ENBO,2020-05-01 
SVR521,UUDD,UKFF,2020-05-01 
AZG275,LOWW,LIMC,2020-05-01 
CCA721,LHBP,UMMS,2020-05-01 
CTM1055,LFPG,LGSA,2020-05-01 
AFL1333,ULMM,UUEE,2020-05-01 
AFL1285,UWLL,UUEE,2020-05-01 
WZZ1UH,LBSF,EGGW,2020-05-01 
AFL1622,UUEE,UKFF,2020-05-01 
CCA935,LIMC,EDDF,2020-05-01 
GSNSA,EGSH,EGNJ,2020-05-01 
RSD003,ULLI,LSGG,2020-05-01 
GOEWD,EGHH,EGJJ,2020-05-01 
AFL1321,ULMM,UUEE,2020-05-01 
DFL03,ESPA,ESDF,2020-05-01 
POLI113,LIMJ,LIMC,2020-05-01 
SVR627,UUDD,UMKK,2020-05-01 
GMA369,EKCH,LIML,2020-05-01 
CAO1041,EHAM,EDDF,2020-05-01 
AZO644,ULLI,UUWW,2020-05-01 
AAB698,EGBB,EGGW,2020-05-01 
SBI1135,UUDD,UWUU,2020-05-01 
CCA909,ULLI,UUEE,2020-05-01 
AZA1784,LICJ,LIRF,2020-05-01 
SAS1042,ESSA,ESPA,2020-05-01 
HMJ203,LGAV,EBBR,2020-05-01 
CCA933,EDDF,LFPG,2020-05-01 
AFL1053,URML,UUEE,2020-05-01 
SAS252,ENBR,ENGM,2020-05-01 
EWG1MU,BKPR,EDDL,2020-05-01 
VLG25BF,LEZL,LEBB,2020-05-01 
AZA1724,LICC,LIRF,2020-05-01 
TYA404,UUDD,ULLI,2020-05-01 
IBS3856,LEMD,GCRR,2020-05-01 
CCA911,LGAV,ESSA,2020-05-01 
BNOG,EKYT,ENVA,2020-05-01 
AFL1645,UKFF,UUEE,2020-05-01 
SVR391,ULLI,UMKK,2020-05-01 
KLM40Z,EGPD,EHAM,2020-05-01 
CMB557,LGAV,EINN,2020-05-01 
1231,UWUU,UUEE,2020-05-01 
TYA1041,UUDD,URML,2020-05-01 
DOC83,ESMS,EKCH,2020-05-01 
PNC01J,LSZH,LIPZ,2020-05-01 
SPLFD,EPLL,EPMO,2020-05-01 
GOEWD,EGJJ,EGHH,2020-05-01 
CES569,EDDF,LFPG,2020-05-01 
LZB437,LBWN,EDDF,2020-05-01 
TAR716,LFPO,LFBO,2020-05-01 
ELY382,LIMC,EDDF,2020-05-01 
SBI2105,UUDD,URKA,2020-05-01 
AFL1371,UUOB,UUEE,2020-05-01 
POLI110,LIMC,LIBD,2020-05-01 
SAT3004,LPPD,LPAZ,2020-05-01 
LTC201,EPWA,EVRA,2020-05-01 
SAS4082,ENGM,ENEV,2020-05-01 
AFL1003,UMKK,UUEE,2020-05-01 
DCELI,LIRA,EDHL,2020-05-01 
EWG6950,EDDL,EDDM,2020-05-01 
WZZ872,LHBP,LRTM,2020-05-01 
BHL60D,EGPC,EGPD,2020-05-01 
SYL487,UUWW,ULLI,2020-05-01 
AFR6208,LFPG,LFMN,2020-05-01 
SDM6372,URRP,ULLI,2020-05-01 
AAB698,EBBR,EGHH,2020-05-01 
GMA369,EKCH,LIML,2020-05-01 
VLG54VN,LEZL,GCXO,2020-05-01 
SHT19M,EGPD,EGLL,2020-05-01 
IBKUP,LIRQ,LIPE,2020-05-01 
ITOPX,LIML,LIMF,2020-05-01 
PIA785,LEBL,EGLL,2020-05-01 
RFE9774,EDDB,UUWW,2020-05-01 
VLG4M,LEGR,LEBL,2020-05-01 
SBI2123,UUDD,URRP,2020-05-01 
RRR4940,EGVN,UKBB,2020-05-01 
SAS71A,ENBO,ENGM,2020-05-01 
IBS3943,GCXO,LEMD,2020-05-01 
FIN5KR,EFRO,EFHK,2020-05-01 
BHL61F,ENZV,ENFL,2020-05-01 
SAS4571,ENGM,ENVA,2020-05-01 
SAS1042,ESPA,ESSA,2020-05-01 
EGL12,EGJB,EGHI,2020-05-01 
SAS69C,ESSA,ENGM,2020-05-01 
SUS5SB,LIMP,LEPA,2020-05-01 
9ADMG,LDRI,LDPL,2020-05-01 
AFL1248,UUEE,UWUU,2020-05-01 
SDM6892,UKFF,ULLI,2020-05-01 
SAS4524,ENGM,ENML,2020-05-01 
JEI151,EDDM,EDDF,2020-05-01 
UTA558,URML,UUWW,2020-05-01 
DFL03,ESOE,ESPA,2020-05-01 
SVR9864,UUDD,ULMM,2020-05-01 
N910EE,BIRK,EGAA,2020-05-01 
RYR15,EGKK,EGSS,2020-05-01 
5840,ESSA,ESSB,2020-05-01 
AFL1621,UKFF,UUEE,2020-05-01 
AFL1167,URRP,UUEE,2020-05-01 
TCATG,EYVI,UUWW,2020-05-01 
VLG25DU,LEBB,LEZL,2020-05-01 
ETH729,EBBR,EBLG,2020-05-01 
SDM6202,URKA,ULLI,2020-05-01 
BNOG,ENVA,EKYT,2020-05-01 
OAL335,LGAV,LGSA,2020-05-01 
SVF608,ESDF,ESSP,2020-05-01 
UTA374,UUMO,UUWW,2020-05-01 
SVF646,ESSB,LSGG,2020-05-01 
OEAKS,LYBE,LOWG,2020-05-01 
MOZ294,EGNH,LOWW,2020-05-01 
WZZ4,LIMC,LHBP,2020-05-01 
UTA250,UUDD,UUWW,2020-05-01 
CGF778P,EDDK,EDDP,2020-05-01 
BAW490U,EGLL,LEMG,2020-05-01 
UGC113A,LEMG,GEML,2020-05-01 
CCA855,LIMC,EGLL,2020-05-01 
WZZ985,LBSF,EHEH,2020-05-01 
SVR628,UMKK,UUDD,2020-05-01 
ABG9602,LEMD,UUEE,2020-05-01 
AZA1667,LIRF,LIRP,2020-05-01 
GSGTS,EGPF,EGPI,2020-05-01 
LZB407,LOWW,EBBR,2020-05-01 
BAW347,LFMN,EGLL,2020-05-01 
SBI8506,UUEE,UUDD,2020-05-01 
LSV603,EPKK,LJLJ,2020-05-01 
AXG0115,LEIB,EDLW,2020-05-01 
LXJ591,BIKF,LIPO,2020-05-01 
OKMSA,LKMT,LKTB,2020-05-01 
AUR56H,EGJB,EGHI,2020-05-01 
SVR392,UMKK,ULLI,2020-05-01 
SSG004,EYVI,LZIB,2020-05-01 
AFL1058,UUEE,URML,2020-05-01 
SBI1157,UUDD,URRP,2020-05-01 
AFL1142,UUEE,URKA,2020-05-01 
SAZ62,EDLW,LEMG,2020-05-01 
SAS4572,ENVA,ENBO,2020-05-01 
HMF007,ESMK,ESGG,2020-05-01 
ITOPX,LIMF,LIML,2020-05-01 
UTA350,UUYY,UUWW,2020-05-01 
DFL01,ESGT,ESSA,2020-05-01 
DFL03,ESMX,ESNZ,2020-05-01 
LZB302,LKPR,LOWW,2020-05-01 
TCATG,EYVI,UUWW,2020-05-01 
SBI1136,UWUU,UUDD,2020-05-01 
SBI2008,UKFF,UUDD,2020-05-01 
UTA576,UUDD,UUWW,2020-05-01 
AFL1628,UUEE,UKFF,2020-05-01 
SDM6895,ULLI,UKFF,2020-05-01 
SAS4525,ENML,ENGM,2020-05-01 
SAS269,ENGM,ENBR,2020-05-01 
NAX6TC,ENGM,ENBO,2020-05-01 
LZB851,LBSF,EGLL,2020-05-01 
N650LC,EGPK,EGPF,2020-05-01 
AZO436,URRP,UUWW,2020-05-01 
WZZ471,EGGW,LBSF,2020-05-01 
UNC60,EGNJ,EGSH,2020-05-01 
SAS38T,ENGM,ENVA,2020-05-01 
SAS276C,ENGM,ENBO,2020-05-01 
SVR144,URKA,UUDD,2020-05-01 
ESTOP,EEKE,EETN,2020-05-01 
NAX616,ENGM,ENBR,2020-05-01 
SAS4083,ENEV,ENGM,2020-05-01 
AFL1521,UWGG,UUEE,2020-05-01 
AFR6746,EHAM,LFPG,2020-05-01 
UGC113B,LEMG,GEML,2020-05-01 
DCELI,EDDG,EDDM,2020-05-01 
UTA456,UUDD,UUWW,2020-05-01 
OSPREY3,LMML,LICJ,2020-05-01 
SDM6597,ULLI,UWKD,2020-05-01 
SSG006,LFML,EDDF,2020-05-01 
UTA400,UUDD,UUWW,2020-05-01 
IBS3857,GCRR,LEMD,2020-05-01 
IRA732,LFPG,LIPR,2020-05-01 
UTA559,UUWW,URML,2020-05-01 
DILCG,LSZH,EDDP,2020-05-01 
RSY9607,EDDF,LHBP,2020-05-01 
ETH3710,EDDF,EBLG,2020-05-01 
CFG2MW,LEPA,EDDF,2020-05-01 
SVR522,UKFF,UUDD,2020-05-01 
N940TB,BIKF,EGPF,2020-05-01 
HMF007,EKCH,ESMK,2020-05-01 
LZB438,EDDF,LBSF,2020-05-01 
MSR541,EDDK,LKPR,2020-05-01 
LXJ451,LIRA,LIMJ,2020-05-01 
UNC60,EGSH,EGNJ,2020-05-01 
HLE02,EGPF,EGPE,2020-05-01 
AUL322,ULLI,ULMM,2020-05-01 
AFL1010,UUEE,UMKK,2020-05-01 
SDM6413,ULLI,UWUU,2020-05-01 
LPA114,ENRO,ENGM,2020-05-01 
SPLFD,EPLL,EPMO,2020-05-01 
SAS274,ENBR,ENGM,2020-05-01 
TYA1042,URML,UUDD,2020-05-01 
AZV9910,EDDF,UUWW,2020-05-01 
VLG32SN,LEMG,LEBL,2020-05-01 
SDM6329,ULLI,UMKK,2020-05-01 
GEIZO,EGNM,EGCC,2020-05-01 
SBI2011,UUDD,UKFF,2020-05-01 
AFL1022,UUEE,UUOO,2020-05-01 
SAS221,ENGM,ENCN,2020-05-01 
SDM6345,ULLI,ULMM,2020-05-01 
SDM6462,UUEE,ULLI,2020-05-01 
CG151,EGPE,EGPC,2020-05-01 
AFL1365,UUDD,UUEE,2020-05-01 
NAX414,ENGM,ENAL,2020-05-01 
SBI2124,URRP,UUDD,2020-05-01 
AFL1623,UKFF,UUEE,2020-05-01 
VLG14WL,LEBL,LEBB,2020-05-01 
BHL531,EGSH,EGNJ,2020-05-01 
TAR717,EBBR,LFPO,2020-05-01 
HKS390,ENZV,ENSO,2020-05-01 
AUL263,UUDD,URWA,2020-05-01 
AZO204,ULLI,UUWW,2020-05-01 
RRR803,EGGD,EGVN,2020-05-01 
PNC01J,UMMS,LYBE,2020-05-01 
AFL1681,UWGG,UUEE,2020-05-01 
NAX620,ENGM,ENBR,2020-05-01 
AFL1658,UUEE,UKFF,2020-05-01 
SAS4117,ENBO,ENGM,2020-05-01 
SBI2106,URKA,UUDD,2020-05-01 
SVF608,ESPA,ESSL,2020-05-01 
SAT3004,LPAZ,LPPD,2020-05-01 
GGMAH,EGPK,EGPF,2020-05-01 
AYY107,EDDE,EDDK,2020-05-01 
SBI1137,UUDD,UWUU,2020-05-01 
TCATG,EYVI,UUWW,2020-05-01 
DLH03K,EGNT,EDDF,2020-05-01 
AFL1233,UWUU,UUEE,2020-05-01 
REBEL81,LHBP,LGAV,2020-05-01 
AZO202,UUWW,URRP,2020-05-01 
CG151,EGPC,EGPE,2020-05-01 
SAS222,ENCN,ENGM,2020-05-01 
VLG8BM,LEBL,LEMH,2020-05-01 
SAS2305,ENGM,ENML,2020-05-01 
SPADI,EPGD,EPBY,2020-05-01 
HMCG924,EGHQ,EGHC,2020-05-01 
AFL1769,UUDD,UUEE,2020-05-01 
DRAG20,LFML,LFKJ,2020-05-01 
SBI1158,URRP,UUDD,2020-05-01 
RONIN31,EGPK,BIKF,2020-05-01 
NAX9EG,ENEV,ENGM,2020-05-01 
BAW491U,LEMG,EGLL,2020-05-01 
NHZ729,EGNV,EGPD,2020-05-01 
HRN125,LEMD,LIME,2020-05-01 
WZZ144,EHEH,LBSF,2020-05-01 
AFL1006,UUEE,UMKK,2020-05-01 
SAS92R,ENBR,ENVA,2020-05-01 
TCATG,EYVI,UUWW,2020-05-01 
LXJ410,EINN,LFBD,2020-05-01 
SAS4417,ENBO,ENGM,2020-05-01 
SEH061B,LGIR,LGRP,2020-05-01 
NAX417,ENAL,ENGM,2020-05-01 
UZB3504,EDDM,UUWW,2020-05-01 
HKS390,ENSO,ENZV,2020-05-01 
MSR757,LEMD,EHAM,2020-05-02 
SAS016,ESSA,ESPA,2020-05-01 
STK43D,EIDL,EIDW,2020-05-01 
LXJ583,EICK,LPFR,2020-05-01 
LXJ591,BIKF,LIPO,2020-05-01 
LOG078,EGPA,EGPD,2020-05-01 
VLG14RJ,LEBB,LEBL,2020-05-01 
AFL1059,URML,UUEE,2020-05-01 
DOC38,ENGM,ENVA,2020-05-01 
N7MR,EGNM,EGBB,2020-05-01 
SAS4581,ENBO,ENVA,2020-05-01 
SDM6330,UMKK,ULLI,2020-05-01 
REBEL81,LHBP,LGAV,2020-05-01 
GDK1,LOWW,LEMG,2020-05-01 
AFL1023,UUDD,UUEE,2020-05-01 
N237GR,EINN,LFBE,2020-05-01 
SAS2308,ENKB,ENGM,2020-05-01 
AFL1011,UMKK,UUEE,2020-05-01 
SAS1327,ENHD,ENGM,2020-05-01 
AFL1143,URKA,UUEE,2020-05-01 
AUL321,UUDD,ULLI,2020-05-01 
LZB852,EGLL,LBSF,2020-05-01 
UTA560,URWA,UUWW,2020-05-01 
SEH061B,LGRP,LGIR,2020-05-01 
LZB409,LBWN,LOWW,2020-05-01 
SAS277,ENGM,ENBR,2020-05-01 
VLG4A,LEAL,LEBL,2020-05-01 
WZZ1C,EDLW,LEBL,2020-05-01 
ETH3735,EBLG,LMML,2020-05-01 
LXJ451,LIRA,LIMJ,2020-05-01 
RONIN31,EGPK,BIKF,2020-05-01 
AZG5501,LKTB,EHAM,2020-05-01 
GEIZO,EGNM,EGCC,2020-05-01 
FNG100,EFHK,EFTU,2020-05-01 
WZZ1867,LBSF,EGGW,2020-05-01 
AZA1274,LIMC,LIRF,2020-05-01 
OSPREY3,LGKO,LMML,2020-05-01 
FLC85,EDDN,EVRA,2020-05-01 
NAX276,ENGM,ENCN,2020-05-01 
N250LG,LEMD,LHBP,2020-05-01 
WZZ4856,LHBP,ESGG,2020-05-01 
AZA1PM,LIEO,LIRF,2020-05-01 
RSD023,ULLI,UUWW,2020-05-01 
SDM6414,UUWW,ULLI,2020-05-01 
NAX50A,ENGM,ENBO,2020-05-01 
SVR280,UKFF,UUDD,2020-05-01 
AFL1629,UKFF,UUEE,2020-05-01 
SPSMB,EPGD,EPPO,2020-05-01 
N534QS,EHAM,LPPT,2020-05-01 
NPT23H,EGAC,EGNX,2020-05-01 
SVF646,BIKF,ESSA,2020-05-01 
HRN125,LIME,LEMD,2020-05-01 
AC112,EIDW,EICM,2020-05-01 
LZB973,LBWN,LBSF,2020-05-01 
JSI9162,URWA,UUEE,2020-05-01 
SBI1138,UWUU,UUDD,2020-05-01 
SBI2076,UUWW,UUDD,2020-05-01 
SDM6346,ULMM,ULLI,2020-05-01 
SPADI,EPGD,EPBY,2020-05-01 
HEMD01,EGHC,EGHQ,2020-05-01 
SAS42C,ENBR,ENGM,2020-05-01 
VLG42WU,LEBL,GCTS,2020-05-01 
N86MW,EDDB,EGGW,2020-05-01 
AFL1626,UUEE,UKFF,2020-05-01 
AFL1007,UMKK,UUEE,2020-05-01 
MLT962F,LEMG,EGSS,2020-05-01 
SDM6896,UKFF,ULLI,2020-05-01 
BNOG,EKYT,ENVA,2020-05-01 
ABW442,UWKD,EHAM,2020-05-01 
N940TB,BIKF,EGPF,2020-05-01 
NAX277,ENCN,ENGM,2020-05-01 
ETH3606,EBLG,EBBR,2020-05-02 
LAN1107,LEMD,EDDF,2020-05-02 
CTM1055,LFPG,LGSA,2020-05-01 
SWT552,EGGW,EBLG,2020-05-01 
N650LC,EGPK,EGPF,2020-05-01 
N56BU,LFKJ,LIEO,2020-05-01 
BAW9156,EGPF,EGLL,2020-05-01 
BPO840,EDHL,EDDH,2020-05-01 
N412EC,EGGW,LIPH,2020-05-01 
BNOG,ENVA,EKYT,2020-05-01 
N237GA,EGNX,LEMD,2020-05-01 
NAX51GE,ENBO,ENGM,2020-05-01 
AFL1659,UKFF,UUEE,2020-05-01 
COANGL35,LEMG,LEZL,2020-05-01 
CFG867,EDDF,EDDL,2020-05-01 
FLC85,EDDN,EVRA,2020-05-01 
N707WE,EGGW,LEBL,2020-05-02 
VJT486,EYVI,LMML,2020-05-01 
LXJ583,EICK,LPFR,2020-05-01 
WZZ30YK,ESGG,LHBP,2020-05-01 
ETH707,EDDF,LSGG,2020-05-01 
PCH004,EGPK,LSZB,2020-05-01 
CHX62,EDDP,EDDC,2020-05-01 
COANGL35,LEMG,LEZL,2020-05-01 
N650LC,EGPK,EGPF,2020-05-01 
NOS956,LIMC,BIKF,2020-05-02 
PEGAS21,LIRA,LIME,2020-05-01 
N26FE,EINN,EHAM,2020-05-01 
LXJ451,LIRA,LIMJ,2020-05-01 
WZZ6SN,EGGW,LBSF,2020-05-01 
BCS082,EDDP,EBBR,2020-05-01 
EAU51J,EPWA,LOWW,2020-05-01 
RSY9638,EGLL,UUWW,2020-05-02 
N250LG,LEMD,LHBP,2020-05-02 
COANGL35,LEZL,LEMG,2020-05-01 
EIICA,EIKN,EINN,2020-05-01 
CSN347,UUEE,LFPG,2020-05-02 
KAL9513,LIMC,EDDF,2020-05-02 
P4NGK,EDDG,LKPR,2020-05-02 
FIH60,EFKU,EFTU,2020-05-01 
CES553,EDDF,LFPG,2020-05-02 
FIH60,EFTU,EFKU,2020-05-01 
CHX86,EDLP,EDDH,2020-05-02 
LXJ410,EINN,LFBD,2020-05-02 
DOC38,ENOL,ENVA,2020-05-02 
ETD9912,LYBE,EHAM,2020-05-02 
ETH3640,EBBR,ENGM,2020-05-02 
KAL529,ESSA,UUEE,2020-05-02 
REU975,LFML,LFPG,2020-05-02 
SUM9124,UUBW,UWLW,2020-05-02 
NWS9438,EGLL,UUEE,2020-05-02 
IBE2821,LEMD,LFBD,2020-05-02 
AZG3532,LOWW,EDFH,2020-05-02 
DKH1607,ESSA,EFHK,2020-05-02 
ETH714,ENGM,ESSA,2020-05-02 
CSN5237,EDDF,EHAM,2020-05-02 
AFL1626,UKFF,UUEE,2020-05-02 
AAR791,EDDF,LOWW,2020-05-02 
ETH704,LEMD,LFPG,2020-05-02 
N7MR,EGNM,EGBB,2020-05-02 
CAO1033,EDDF,EHAM,2020-05-02 
FLC85,EDDN,EVRA,2020-05-02 
DAL444,LIRF,EIDW,2020-05-02 
N441PC,EBBR,BIKF,2020-05-02 
JAL47,UUEE,EFHK,2020-05-02 
TYA104,ULLI,UUDD,2020-05-02 
N220QS,EGGW,LSZH,2020-05-02 
MNB6122,EDDK,LTBU,2020-05-02 
CSN457,EGSS,EHAM,2020-05-02 
SBI2602,UUWW,UUDD,2020-05-02 
FLC85,EDDN,EVRA,2020-05-02 
