Type,ICAO Code,IATA Code,Name,Latitude [Deg],longitude [Deg],Country Code
medium_airport,LRCK,CND,Mihail Kogălniceanu International Airport,44.36220169,28.48830032,RO
medium_airport,LRCL,CLJ,Cluj-Napoca International Airport,46.785198,23.686199,RO
medium_airport,LRIA,IAS,Iaşi Airport,47.17850113,27.62059975,RO
medium_airport,LROD,OMR,Oradea International Airport,47.02529907,21.90250015,RO
medium_airport,LROV,,Brașov-Ghimbav International Airport (U.C.),45.70558,25.522871,RO
medium_airport,LRSB,SBZ,Sibiu International Airport,45.78559875,24.09129906,RO
medium_airport,LRSM,SUJ,Satu Mare Airport,47.70330048,22.88570023,RO
medium_airport,LRSV,SCV,Suceava Stefan cel Mare Airport,47.6875,26.35409927,RO
medium_airport,LRTM,TGM,Transilvania Târgu Mureş International Airport,46.46770096,24.41250038,RO
medium_airport,LRTR,TSR,Timişoara Traian Vuia Airport,45.80989838,21.33790016,RO
large_airport,LYBE,BEG,Belgrade Nikola Tesla Airport,44.81840134,20.3090992,RS
medium_airport,LYNI,INI,Nis Airport,43.337299,21.853701,RS
large_airport,RU-0035,GRV,Grozny North Airport,43.388302,45.698601,RU
large_airport,UHWW,VVO,Vladivostok International Airport,43.396256,132.148155,RU
large_airport,UKFF,SIP,Simferopol International Airport,45.0522,33.975101,RU
large_airport,ULLI,LED,Pulkovo Airport,59.8003006,30.26250076,RU
large_airport,UNKL,KJA,Yemelyanovo Airport,56.172901,92.493301,RU
large_airport,URRP,ROV,Platov International Airport,47.493888,39.924722,RU
large_airport,URSS,AER,Sochi International Airport,43.449902,39.9566,RU
large_airport,UUBW,ZIA,Zhukovsky International Airport,55.553299,38.150002,RU
large_airport,UUDD,DME,Domodedovo International Airport,55.40879822,37.90629959,RU
large_airport,UUEE,SVO,Sheremetyevo International Airport,55.972599,37.4146,RU
large_airport,UUWW,VKO,Vnukovo International Airport,55.59149933,37.26150131,RU
large_airport,UWKD,KZN,Kazan International Airport,55.60620117,49.27870178,RU
large_airport,UWSG,GSV,Gagarin International Airport,51.712778,46.171111,RU
large_airport,UWUU,UFA,Ufa International Airport,54.55749893,55.87440109,RU
large_airport,UWWW,KUF,Kurumoch International Airport,53.50490189,50.16429901,RU
medium_airport,RU-0050,,Yamburg Airport,67.986664,75.099998,RU
medium_airport,RU-0189,,Kostomuksha Airport,64.61799622,30.68700027,RU
medium_airport,UEMA,MQJ,Moma Airport,66.450861,143.261551,RU
medium_airport,UEMO,OLZ,Olyokminsk Airport,60.397499,120.471001,RU
medium_airport,UEMT,USR,Ust-Nera Airport,64.55000305,143.1150055,RU
medium_airport,UERS,SYS,Saskylakh Airport,71.92790222,114.0800018,RU
medium_airport,UESK,SEK,Srednekolymsk Airport,67.4805,153.7364,RU
medium_airport,UHMA,DYR,Ugolny Yuri Ryktheu Airport,64.734902,177.740997,RU
medium_airport,UHMF,,Omsukchan Airport,62.45700073,155.7449951,RU
medium_airport,UHMK,KPW,Keperveem Airport,67.845001,166.139999,RU
medium_airport,UHNN,NLI,Nikolayevsk-na-Amure Airport,53.154999,140.649994,RU
medium_airport,UIAA,HTA,Chita-Kadala Airport,52.026299,113.306,RU
medium_airport,ULAA,ARH,Talagi Airport,64.60030365,40.71670151,RU
medium_airport,ULAM,NNM,Naryan Mar Airport,67.63999939,53.12189865,RU
medium_airport,ULBC,CEE,Cherepovets Airport,59.27360153,38.01580048,RU
medium_airport,ULKK,KSZ,Kotlas Airport,61.2358017,46.69749832,RU
medium_airport,ULMM,MMK,Murmansk Airport,68.78170013,32.75080109,RU
medium_airport,ULOO,PKV,Pskov Airport,57.78390121,28.39559937,RU
medium_airport,ULPB,PES,Petrozavodsk Airport,61.8852005,34.15470123,RU
medium_airport,UMKK,KGD,Khrabrovo Airport,54.88999939,20.59259987,RU
medium_airport,UNIS,,Severo-Yeniseysk Airport,60.373299,93.011703,RU
medium_airport,UNIW,,Vanavara Airport,60.356229,102.309641,RU
medium_airport,UNWW,NOZ,Spichenkovo Airport,53.811401,86.877197,RU
medium_airport,URKA,AAQ,Anapa Vityazevo Airport,45.0021019,37.34730148,RU
medium_airport,URKE,EIK,Yeysk Airport,46.68,38.21,RU
medium_airport,URKG,GDZ,Gelendzhik Airport,44.58209263,38.01248074,RU
medium_airport,URKK,KRR,Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,RU
medium_airport,URML,MCX,Uytash Airport,42.81679916,47.65230179,RU
medium_airport,URMM,MRV,Mineralnyye Vody Airport,44.22510147,43.08190155,RU
medium_airport,URMN,NAL,Nalchik Airport,43.51290131,43.63660049,RU
medium_airport,URMO,OGZ,Beslan Airport,43.20510101,44.60660172,RU
medium_airport,URMS,IGT,Magas Airport,43.32229996,45.01259995,RU
medium_airport,URMT,STW,Stavropol Shpakovskoye Airport,45.10919952,42.1128006,RU
medium_airport,URRT,TGK,Taganrog Yuzhny Airport,47.1983333,38.8491667,RU
medium_airport,URWA,ASF,Astrakhan Airport,46.28329849,48.00630188,RU
medium_airport,URWI,ESL,Elista Airport,46.37390137,44.33089828,RU
medium_airport,URWW,VOG,Volgograd International Airport,48.78250122,44.34550095,RU
medium_airport,USCC,CEK,Chelyabinsk Balandino Airport,55.305801,61.5033,RU
medium_airport,USCM,MQF,Magnitogorsk International Airport,53.39310074,58.75569916,RU
medium_airport,USDA,SBT,Sabetta International Airport,71.219167,72.052222,RU
medium_airport,USHN,NYA,Nyagan Airport,62.110001,65.614998,RU
medium_airport,USHY,EYK,Beloyarskiy Airport,63.686901,66.698601,RU
medium_airport,USII,IJK,Izhevsk Airport,56.8280983,53.45750046,RU
medium_airport,USKK,KVX,Pobedilovo Airport,58.50329971,49.34830093,RU
medium_airport,USPP,PEE,Bolshoye Savino Airport,57.91450119,56.02119827,RU
medium_airport,UUBA,KMW,Kostroma Sokerkino Airport,57.7969017,41.01940155,RU
medium_airport,UUBI,IWA,Ivanovo South Airport,56.93939972,40.94079971,RU
medium_airport,UUBK,RYB,Staroselye Airport,58.10419846,38.9294014,RU
medium_airport,UUBP,BZK,Bryansk Airport,53.214199,34.176399,RU
medium_airport,UUMO,OSF,Ostafyevo International Airport,55.511667,37.507222,RU
medium_airport,UUOB,EGO,Belgorod International Airport,50.64379883,36.59009933,RU
medium_airport,UUOK,URS,Kursk East Airport,51.75059891,36.29560089,RU
medium_airport,UUOL,LPK,Lipetsk Airport,52.70280075,39.53779984,RU
medium_airport,UUOO,VOZ,Voronezh International Airport,51.81420135,39.229599,RU
medium_airport,UUYH,UCT,Ukhta Airport,63.56689835,53.80469894,RU
medium_airport,UUYP,PEX,Pechora Airport,65.12110138,57.13079834,RU
medium_airport,UUYS,USK,Usinsk Airport,66.00469971,57.36719894,RU
medium_airport,UUYY,SCW,Syktyvkar Airport,61.64699936,50.8451004,RU
medium_airport,UWGG,GOJ,Nizhny Novgorod Strigino International Airport,56.23009872,43.7840004,RU
medium_airport,UWKB,UUA,Bugulma Airport,54.63999939,52.80170059,RU
medium_airport,UWKE,NBC,Begishevo Airport,55.56470108,52.09249878,RU
medium_airport,UWKJ,JOK,Yoshkar-Ola Airport,56.70059967,47.90470123,RU
medium_airport,UWKS,CSY,Cheboksary Airport,56.09030151,47.34730148,RU
medium_airport,UWLL,ULV,Ulyanovsk Baratayevka Airport,54.2682991,48.22669983,RU
medium_airport,UWLW,ULY,Ulyanovsk East Airport,54.40100098,48.80270004,RU
medium_airport,UWOO,REN,Orenburg Central Airport,51.79579926,55.45669937,RU
medium_airport,UWOR,OSW,Orsk Airport,51.07249832,58.59560013,RU
medium_airport,UWPP,PEZ,Penza Airport,53.11059952,45.02109909,RU
medium_airport,UWPS,SKX,Saransk Airport,54.1251297,45.21225739,RU
medium_airport,UWSB,BWO,Balakovo Airport,51.85829926,47.74560165,RU
medium_airport,UWSS,RTW,Saratov Central Airport,51.56499863,46.04669952,RU
large_airport,ESGG,GOT,Gothenburg-Landvetter Airport,57.66279984,12.27980042,SE
large_airport,ESMS,MMX,Malmö Sturup Airport,55.53630536,13.37619781,SE
large_airport,ESPA,LLA,Luleå Airport,65.54380035,22.12199974,SE
large_airport,ESSA,ARN,Stockholm-Arlanda Airport,59.65190125,17.91860008,SE
medium_airport,ESDF,RNB,Ronneby Airport,56.26670074,15.26500034,SE
medium_airport,ESGJ,JKG,Jönköping Airport,57.75759888,14.06869984,SE
medium_airport,ESGT,THN,Trollhättan-Vänersborg Airport,58.31809998,12.34500027,SE
medium_airport,ESKM,MXX,Mora Airport,60.957901,14.5114,SE
medium_airport,ESKN,NYO,Stockholm Skavsta Airport,58.78860092,16.91220093,SE
medium_airport,ESMK,KID,Kristianstad Airport,55.92169952,14.08549976,SE
medium_airport,ESMQ,KLR,Kalmar Airport,56.6855011,16.28759956,SE
medium_airport,ESMT,HAD,Halmstad Airport,56.69110107,12.82019997,SE
medium_airport,ESMX,VXO,Växjö Kronoberg Airport,56.92910004,14.72799969,SE
medium_airport,ESND,EVG,Sveg Airport,62.04779816,14.4229002,SE
medium_airport,ESNG,GEV,Gällivare Airport,67.13240051,20.81459999,SE
medium_airport,ESNK,KRF,Kramfors Sollefteå Airport,63.04859924,17.76889992,SE
medium_airport,ESNL,LYC,Lycksele Airport,64.5483017,18.71619987,SE
medium_airport,ESNN,SDL,Sundsvall-Härnösand Airport,62.52809906,17.44389915,SE
medium_airport,ESNO,OER,Örnsköldsvik Airport,63.40829849,18.98999977,SE
medium_airport,ESNQ,KRN,Kiruna Airport,67.8219986,20.33679962,SE
medium_airport,ESNS,SFT,Skellefteå Airport,64.62480164,21.07690048,SE
medium_airport,ESNU,UME,Umeå Airport,63.79180145,20.28280067,SE
medium_airport,ESNV,VHM,Vilhelmina Airport,64.57910156,16.83359909,SE
medium_airport,ESNX,AJR,Arvidsjaur Airport,65.59030151,19.28190041,SE
medium_airport,ESNZ,OSD,Åre Östersund Airport,63.19440079,14.50030041,SE
medium_airport,ESOE,ORB,Örebro Airport,59.22370148,15.03800011,SE
medium_airport,ESOH,HFS,Hagfors Airport,60.02009964,13.57890034,SE
medium_airport,ESOK,KSD,Karlstad Airport,59.44469833,13.33740044,SE
medium_airport,ESOW,VST,Stockholm Västerås Airport,59.58940125,16.63360023,SE
medium_airport,ESSB,BMA,Stockholm-Bromma Airport,59.35440063,17.94169998,SE
medium_airport,ESSD,BLE,Borlange Airport,60.42200089,15.51519966,SE
medium_airport,ESSL,LPI,Linköping City Airport,58.40620041,15.68050003,SE
medium_airport,ESSP,NRK,Norrköping Airport,58.5862999,16.25060081,SE
medium_airport,ESST,TYF,Torsby Airport,60.1576004,12.99129963,SE
medium_airport,ESSV,VBY,Visby Airport,57.66279984,18.34620094,SE
medium_airport,ESTA,AGH,Ängelholm-Helsingborg Airport,56.29610062,12.84710026,SE
medium_airport,ESUD,SQO,Storuman Airport,64.96089935,17.69659996,SE
medium_airport,ESUT,HMV,Hemavan Airport,65.806099,15.0828,SE
medium_airport,SE-0016,SCR,Scandinavian Mountains Airport,61.158393,12.842503,SE
large_airport,LJLJ,LJU,Ljubljana Jože Pučnik Airport,46.223701,14.4576,SI
medium_airport,LJMB,MBX,Maribor Airport,46.47990036,15.68610001,SI
large_airport,LZIB,BTS,M. R. Štefánik Airport,48.17020035,17.21269989,SK
medium_airport,LZKZ,KSC,Košice Airport,48.6631012,21.24110031,SK
medium_airport,LZSL,SLD,Sliač Airport,48.63779831,19.13409996,SK
medium_airport,LZTT,TAT,Poprad-Tatry Airport,49.07360077,20.24110031,SK
medium_airport,LZZI,ILZ,Žilina Airport,49.23149872,18.6135006,SK
medium_airport,LTBU,TEQ,Tekirdağ Çorlu Airport,41.13819885,27.91909981,TR
large_airport,UKBB,KBP,Boryspil International Airport,50.34500122,30.8946991,UA
large_airport,UKHH,HRK,Kharkiv International Airport,49.92480087,36.29000092,UA
large_airport,UKOO,ODS,Odessa International Airport,46.42679977,30.67650032,UA
medium_airport,UKCM,MPW,Mariupol International Airport,47.0760994,37.44960022,UA
medium_airport,UKCW,VSG,Luhansk International Airport,48.41740036,39.37409973,UA
medium_airport,UKDD,DNK,Dnipropetrovsk International Airport,48.35720062,35.1006012,UA
medium_airport,UKDE,OZH,Zaporizhzhia International Airport,47.86700058,35.31570053,UA
medium_airport,UKDR,KWG,Kryvyi Rih International Airport,48.04330063,33.20999908,UA
medium_airport,UKKK,IEV,Kiev Zhuliany International Airport,50.40194,30.45194,UA
medium_airport,UKLI,IFO,Ivano-Frankivsk International Airport,48.88420105,24.68610001,UA
medium_airport,UKLL,LWO,Lviv International Airport,49.8125,23.95610046,UA
medium_airport,UKLN,CWC,Chernivtsi International Airport,48.25930023,25.98080063,UA
medium_airport,UKLR,RWN,Rivne International Airport,50.60710144,26.14159966,UA
medium_airport,UKLU,UDJ,Uzhhorod International Airport,48.63430023,22.26339912,UA
large_airport,BKPR,PRN,Priština Adem Jashari International Airport,42.5728,21.035801,XK
