Callsign,Origin,Destination,Day
,LOWW,EGSS,2020-11-02 
,LSGG,BIKF,2020-11-30 
,ENGM,ENVA,2020-11-30 
,LFMN,LFKF,2020-11-07 
,EGPD,EGPC,2020-11-17 
,LGAV,LGSA,2020-11-27 
,LIEE,LIMJ,2020-11-20 
,ENBO,ESSB,2020-11-14 
,EFTP,EFJY,2020-11-24 
,ENGM,ENVA,2020-11-08 
,ESOE,EFHK,2020-11-13 
,EGCC,EGSS,2020-11-04 
,ENGM,ENBR,2020-11-08 
,UUWW,ULLI,2020-11-27 
,EDDM,LICJ,2020-11-24 
,EGPF,EGGW,2020-11-23 
,UUEE,UWKD,2020-11-01 
,EGGW,EBBR,2020-11-13 
,UUEE,ULLI,2020-11-26 
,UWUU,ULLI,2020-11-27 
,UWUU,ULLI,2020-11-27 
,ESNZ,ESMX,2020-11-26 
,LICJ,LIRP,2020-11-13 
,ENGM,ENBR,2020-11-07 
,LIMC,EGGW,2020-11-08 
,EGPK,EGPF,2020-11-20 
,LFKJ,LFMD,2020-11-10 
,EDDC,EDDP,2020-11-12 
,ESSB,ESSA,2020-11-28 
,UUDD,ULLI,2020-11-09 
,ENGM,ENVA,2020-11-12 
,LIRP,LIRF,2020-11-08 
,LIEO,LIRF,2020-11-08 
,ENGM,ENRA,2020-11-26 
,ESNZ,ESMX,2020-11-14 
,UKBB,UUEE,2020-11-20 
,UUDD,URRP,2020-11-09 
,LICA,LIPZ,2020-11-17 
,LIRA,EVRA,2020-11-26 
,EGGP,EGMD,2020-11-23 
,LIML,LICC,2020-11-17 
,EETN,EFHK,2020-11-03 
,UUEE,URML,2020-11-05 
,LIPR,EDDF,2020-11-15 
,EFOU,EFHK,2020-11-10 
,EDDP,LEVT,2020-11-21 
,ENVA,ENZV,2020-11-24 
,LIPE,LICA,2020-11-06 
,EDDF,EDDB,2020-11-11 
,LIML,LIET,2020-11-20 
,UUWW,ULLI,2020-11-28 
,LIRA,LFLL,2020-11-18 
,LICC,EDDL,2020-11-16 
,LGAV,LGST,2020-11-10 
,URWA,UUDD,2020-11-14 
,LGAV,LGSA,2020-11-21 
,EDDS,LEPA,2020-11-06 
,EGGD,EGFF,2020-11-16 
,LTBU,LEMD,2020-11-08 
,ESSA,ESSB,2020-11-26 
,UUEE,URWA,2020-11-13 
,ULLI,URML,2020-11-05 
,UMKK,ULLI,2020-11-08 
,ENBR,ENGM,2020-11-07 
,LIMC,LIML,2020-11-13 
,LFKF,LIEO,2020-11-24 
,ENGM,ENBR,2020-11-03 
,EBLG,UUWW,2020-11-24 
,LFBD,LEMD,2020-11-16 
,EGPF,EGPI,2020-11-14 
,EVRA,LIPE,2020-11-12 
,BIKF,LIPO,2020-11-18 
,GCLP,ELLX,2020-11-24 
,LIMC,LIPE,2020-11-04 
,LSZH,LFPG,2020-11-02 
,LYBE,LSZH,2020-11-19 
,EDDH,EDHL,2020-11-01 
,LGAV,LGRP,2020-11-20 
,UWGG,UUEE,2020-11-06 
,EHAM,EDFH,2020-11-13 
,EDDH,LIPR,2020-11-14 
,LOWW,LKTB,2020-11-27 
,LYBE,LFLS,2020-11-04 
,ENGM,ENVA,2020-11-27 
,ESNZ,ESMX,2020-11-22 
,LMML,LEMD,2020-11-27 
,LFPO,EDDF,2020-11-17 
,LIRN,LFPG,2020-11-11 
,EDDL,EDDW,2020-11-19 
,LGAV,EGKK,2020-11-23 
,LSGG,UUEE,2020-11-27 
,LDZA,LDSP,2020-11-09 
,ESOE,EFHK,2020-11-29 
,UUEE,UWUU,2020-11-02 
,EGPE,EGPD,2020-11-22 
,LIRP,EDDP,2020-11-13 
,ENVA,ENBO,2020-11-20 
,EGPC,EGPD,2020-11-12 
,LGAV,LGRP,2020-11-04 
,UUEE,UMKK,2020-11-08 
,UUEE,UWGG,2020-11-02 
,ESSB,ESSA,2020-11-18 
,LEMG,LEMD,2020-11-08 
,LRBS,EDDB,2020-11-21 
,URRP,UUEE,2020-11-08 
,EGPC,EGPD,2020-11-18 
,LFMH,LFBA,2020-11-29 
,LIPR,LIEE,2020-11-14 
,EGGW,UKKK,2020-11-11 
,LIBR,LIRP,2020-11-04 
,EDDF,LHBP,2020-11-21 
,ESSA,ESSB,2020-11-26 
,EDDC,EDDN,2020-11-22 
,LGAV,ESSA,2020-11-04 
,ESGJ,EFHK,2020-11-18 
,ULLI,UWWW,2020-11-04 
,EDDH,EDVE,2020-11-06 
,EPWA,LIRA,2020-11-11 
,LGAV,LGSM,2020-11-04 
,ULLI,UUWW,2020-11-12 
,ESSA,ESSB,2020-11-25 
,EDDB,EDDM,2020-11-24 
,LEMD,EGGW,2020-11-27 
,ULLI,URRP,2020-11-06 
,EDDP,LBSF,2020-11-12 
,ENGM,ENBR,2020-11-18 
,UMKK,ULLI,2020-11-25 
,LTBU,EHAM,2020-11-21 
,EDDP,LFPG,2020-11-19 
,ESPA,ESSA,2020-11-08 
,ESSA,ESOW,2020-11-28 
,LIMZ,LIPE,2020-11-18 
,LIMJ,LIMP,2020-11-18 
,LFPG,EPWA,2020-11-22 
,LEMD,LEBL,2020-11-28 
,ENBO,ENEV,2020-11-21 
,EDDM,LEGE,2020-11-23 
,LGAV,LGSR,2020-11-06 
,EFOU,EFKU,2020-11-03 
,EDVK,EDVE,2020-11-27 
,UUYY,ULLI,2020-11-11 
,LGAV,LIME,2020-11-22 
,LDSP,LEMG,2020-11-17 
,EGSH,EGPD,2020-11-03 
,EDDM,ENGM,2020-11-09 
,LGKO,LMML,2020-11-16 
,ESOE,ESSD,2020-11-16 
,UKFF,UUDD,2020-11-07 
,LEMG,EDDM,2020-11-23 
,ULLI,UWKD,2020-11-23 
,LEPA,LEMH,2020-11-15 
,LFOT,LFLC,2020-11-14 
,LIEA,LIEE,2020-11-20 
,UUEE,UUDD,2020-11-01 
,UUEE,UMKK,2020-11-06 
,LEMD,LEBL,2020-11-10 
,LECO,LEBL,2020-11-19 
,LIPB,LDPL,2020-11-23 
,EGPF,EGAA,2020-11-06 
,EINN,EDDF,2020-11-07 
,ENBR,ENVA,2020-11-28 
,ENGM,ENVA,2020-11-17 
,UUWW,LEBL,2020-11-09 
,ENGM,ENVA,2020-11-05 
,EGGW,UUWW,2020-11-29 
,LFBH,LFRS,2020-11-17 
,UUDD,UUEE,2020-11-06 
,ESSB,ESSA,2020-11-30 
,ENZV,ENBO,2020-11-23 
,LSZH,EBLG,2020-11-19 
,UUOB,UUEE,2020-11-21 
,EDDM,EHAM,2020-11-21 
,UKKK,LYBE,2020-11-28 
,LFML,LSGG,2020-11-24 
,LIMJ,LIEA,2020-11-26 
,UWKD,UUDD,2020-11-06 
,ULOO,ULLI,2020-11-17 
,EFTU,EFJY,2020-11-28 
,LIMF,LICA,2020-11-05 
,EGKK,LXGB,2020-11-02 
,LEVT,LEBL,2020-11-13 
,LICA,LIML,2020-11-05 
,UUWW,UUDD,2020-11-02 
,LMML,EBOS,2020-11-22 
,UUDD,ULLI,2020-11-01 
,EHEH,EBBR,2020-11-21 
,EDDB,EETN,2020-11-18 
,LPFR,EGGW,2020-11-20 
,GEML,LEZL,2020-11-06 
,LEMG,GCLP,2020-11-05 
,LEMG,GEML,2020-11-18 
,BIRK,ESGG,2020-11-11 
,GCXO,LEMD,2020-11-05 
,EGPH,EGPF,2020-11-17 
,LIPO,LIMF,2020-11-27 
,EGCC,EGSS,2020-11-12 
,GCXO,LEMD,2020-11-05 
,ESSD,ESMS,2020-11-01 
,EKOD,EKSB,2020-11-15 
,LIML,EDDL,2020-11-30 
,ESSA,ESSB,2020-11-01 
,ENVA,ENGM,2020-11-29 
,LFPO,LFMD,2020-11-14 
,LIPZ,LICA,2020-11-07 
,EDDN,EGGW,2020-11-29 
,EBAW,EGCC,2020-11-21 
,ESPA,ESNZ,2020-11-27 
,LIMF,LICC,2020-11-15 
,ULLI,UUWW,2020-11-09 
,LEMD,LMML,2020-11-24 
,LOWW,EGSS,2020-11-02 
,LSZH,LSZB,2020-11-12 
,ENBO,ENGM,2020-11-17 
,LRCK,LRBS,2020-11-11 
,ESSA,ESSB,2020-11-24 
,EBBR,EHAM,2020-11-02 
,UKKK,EDDN,2020-11-23 
,UUWW,UMKK,2020-11-12 
,UWKE,ULLI,2020-11-26 
,ENEV,ENBO,2020-11-30 
,EPKT,LHBP,2020-11-22 
,LIRF,EGLL,2020-11-02 
,LFML,LFKB,2020-11-28 
,LEPA,EHEH,2020-11-29 
,LEMG,LEBL,2020-11-30 
,UMMS,UKKK,2020-11-28 
,EGSS,EICK,2020-11-02 
,EDDV,LEVC,2020-11-10 
,LEMD,LFPO,2020-11-04 
,ESGT,ESSA,2020-11-22 
,EBOS,EDDK,2020-11-26 
,LICJ,EDDK,2020-11-19 
,UUDD,UWUU,2020-11-09 
,LIMC,LICJ,2020-11-08 
,UWUU,UUWW,2020-11-11 
,EDDF,LFPG,2020-11-18 
,UMKK,ULLI,2020-11-08 
,LSGG,LSZB,2020-11-23 
,LIMC,LICJ,2020-11-06 
,LEMH,LEPA,2020-11-16 
,LIRQ,LIPE,2020-11-27 
,EFKU,EFJY,2020-11-10 
,LSZH,LEBL,2020-11-29 
,LEMG,LEMD,2020-11-08 
,LFML,LFBO,2020-11-17 
,LIMC,LIRN,2020-11-02 
,EKCH,ENVA,2020-11-22 
,LDZA,LZIB,2020-11-11 
,LIBP,LIME,2020-11-05 
,EDVK,EDVE,2020-11-14 
,EPWR,EPGD,2020-11-17 
,LYBE,UKBB,2020-11-17 
,UUEE,URRP,2020-11-02 
,ENKB,ENTO,2020-11-21 
,ULLI,UMKK,2020-11-04 
,LPPT,LEBB,2020-11-03 
,UMKK,ULLI,2020-11-04 
,ENBR,ENML,2020-11-26 
,EGKK,EGLL,2020-11-02 
,ESPA,ESSP,2020-11-19 
,LFLS,LSZA,2020-11-18 
,EDDF,EDDN,2020-11-16 
,LEBL,LEPA,2020-11-08 
,ESSB,ESSA,2020-11-20 
,UUWW,ULLI,2020-11-04 
,LIMF,LICA,2020-11-06 
,LEMD,LEBL,2020-11-16 
,EGLL,EHAM,2020-11-10 
,LEMD,LEMH,2020-11-04 
,LIMJ,EGGW,2020-11-25 
,LICC,LIML,2020-11-02 
,LFMN,LFPO,2020-11-18 
,EDDL,GCLP,2020-11-18 
,LEMD,GCXO,2020-11-06 
,ENGM,ENVA,2020-11-30 
,ENGM,ENEV,2020-11-11 
,LFML,LFMV,2020-11-14 
,EIDW,EDJA,2020-11-05 
,LIBD,LIPE,2020-11-24 
,ESSA,ESMX,2020-11-18 
,ULLI,UUDD,2020-11-02 
,ESPA,ESDF,2020-11-11 
,ESGG,BIRK,2020-11-11 
,ULLI,UWWW,2020-11-20 
,UUWW,LSZH,2020-11-22 
,ENVA,ENBO,2020-11-28 
,ESNU,ESSB,2020-11-29 
,EDVK,EDDW,2020-11-12 
,LIPX,LIPO,2020-11-19 
,UUDD,ULLI,2020-11-09 
,ENVA,ENGM,2020-11-06 
,EBLG,LEBL,2020-11-09 
,ENBO,ENVA,2020-11-25 
,ESSB,ESNU,2020-11-26 
,LIMP,LIPE,2020-11-19 
,LICC,LIMC,2020-11-15 
,EHAM,LFPG,2020-11-16 
,LEMD,EGGW,2020-11-05 
,LICJ,LIMF,2020-11-10 
,LEVC,LFPG,2020-11-11 
,LEMD,LMML,2020-11-21 
,ULLI,UUWW,2020-11-01 
,ESSV,ESSB,2020-11-17 
,ESMT,ESSP,2020-11-29 
,LIMC,UUDD,2020-11-16 
,LGAV,LGSR,2020-11-16 
,LIPZ,LIME,2020-11-13 
,ELLX,LFMN,2020-11-14 
,LIRQ,LIPE,2020-11-28 
,ENBO,ENVA,2020-11-22 
,EDDV,LSZH,2020-11-24 
,URRP,UUEE,2020-11-08 
,UKLI,EGGW,2020-11-20 
,EFKI,EFHK,2020-11-18 
,LEMD,GCLP,2020-11-06 
,LIME,LIPZ,2020-11-22 
,ULLI,EETN,2020-11-18 
,ENVA,ENBO,2020-11-05 
,EGSS,GCTS,2020-11-11 
,UUDD,UKKK,2020-11-21 
,LFBZ,LSGG,2020-11-27 
,LIEE,LIRN,2020-11-18 
,LTBU,EDDK,2020-11-10 
,LIML,LICA,2020-11-04 
,LFPG,LIMC,2020-11-09 
,LFMN,LFPO,2020-11-20 
,LOWW,LKTB,2020-11-28 
,LROP,LJLJ,2020-11-13 
,ESOW,LEMG,2020-11-21 
,LEXJ,EIDW,2020-11-14 
,URWA,UUDD,2020-11-14 
,ESSA,ESSB,2020-11-20 
,LIRQ,LIPE,2020-11-28 
,LDZA,LDPL,2020-11-27 
,UUWW,ULLI,2020-11-11 
,UUEE,UMKK,2020-11-06 
,LICJ,LIRP,2020-11-26 
,UUDD,UUWW,2020-11-03 
,URWA,UUWW,2020-11-13 
,LIRP,LIBD,2020-11-02 
,LROP,LRCL,2020-11-26 
,LICC,LIML,2020-11-16 
,EGLL,EGPH,2020-11-03 
,LFKB,LFML,2020-11-19 
,EFRO,EFHK,2020-11-03 
,EDDF,LIEO,2020-11-06 
,EPLL,LHPR,2020-11-22 
,LEAS,LEBL,2020-11-12 
,ENEV,ENGM,2020-11-11 
,LHBP,EGGW,2020-11-10 
,LEMD,LEVX,2020-11-04 
,ENBR,ENGM,2020-11-07 
,EFKU,EFJY,2020-11-18 
,EDDB,BIKF,2020-11-01 
,LEBL,GCLP,2020-11-05 
,EDDM,LFPG,2020-11-14 
,LPFR,EDDH,2020-11-20 
,URRP,UUDD,2020-11-08 
,LBWN,UKKK,2020-11-19 
,EGPE,EGPC,2020-11-17 
,LMML,LEMD,2020-11-25 
,EDDN,EDDF,2020-11-03 
,LEBL,GCFV,2020-11-26 
,LGAV,EDDF,2020-11-22 
,LDZA,LDDU,2020-11-09 
,EPPO,EDDN,2020-11-17 
,EPWA,EPSC,2020-11-15 
,EVRA,LIRA,2020-11-22 
,UWKD,ULLI,2020-11-14 
,GCRR,EDDV,2020-11-20 
,LEPP,LEMD,2020-11-05 
,LIEE,LIRP,2020-11-23 
,UKFF,ULLI,2020-11-27 
,LOWW,UKBB,2020-11-14 
,LKPR,EGGW,2020-11-26 
,ESSA,ESSB,2020-11-01 
,ENBO,ENVA,2020-11-12 
,ULLI,UUWW,2020-11-02 
,LICJ,LIME,2020-11-13 
,ESGG,EKOD,2020-11-23 
,LICR,LIRF,2020-11-02 
,UUDD,ULLI,2020-11-29 
,EIDW,EGCN,2020-11-06 
,GCXO,LEVC,2020-11-10 
,BIKF,EGGW,2020-11-25 
,UUWW,ULLI,2020-11-14 
,BIKF,EBLG,2020-11-30 
,ENGM,ENVA,2020-11-12 
,ENBO,ENEV,2020-11-29 
,LFMD,EBAW,2020-11-16 
,LIPB,LDPL,2020-11-23 
,UUWW,ULLI,2020-11-19 
,LEMG,EPMO,2020-11-08 
,UUDD,UWUU,2020-11-06 
,EDDP,EBBR,2020-11-12 
,ENZV,ENVA,2020-11-27 
,UUDD,ULLI,2020-11-02 
,LGAV,LGIR,2020-11-06 
,ESSA,ESSB,2020-11-19 
,ENGM,ENBO,2020-11-29 
,EBLG,LEZG,2020-11-07 
,LEBL,LEBB,2020-11-08 
,EDVK,EDVE,2020-11-27 
,UUDD,UUWW,2020-11-03 
,ESSA,ESNU,2020-11-09 
,LFBI,LFOT,2020-11-14 
,EKCH,ENVA,2020-11-26 
,BIKF,LEJR,2020-11-19 
,ULLI,URML,2020-11-11 
,LIEO,UUWW,2020-11-19 
,URRP,UUEE,2020-11-08 
,EICK,EIDW,2020-11-28 
,ESMQ,ESSA,2020-11-10 
,ESSA,ESPA,2020-11-29 
,EDDK,LSGG,2020-11-26 
,LIPY,LIPE,2020-11-17 
,LEIB,LEBL,2020-11-15 
,ENGM,ENVA,2020-11-07 
,ENGM,ENVA,2020-11-07 
,ULLI,UWKD,2020-11-16 
,EDJA,LYBE,2020-11-18 
,UUDD,UUEE,2020-11-05 
,LEGE,EGKK,2020-11-04 
,UWKD,ULLI,2020-11-26 
,EGPC,EGPD,2020-11-25 
,UUDD,UWUU,2020-11-03 
,EGBB,EGKK,2020-11-01 
,LRBM,LRBS,2020-11-20 
,EGPI,EGPF,2020-11-26 
,EGPF,EGPI,2020-11-27 
,LPMA,LPPT,2020-11-10 
,LIRF,LICJ,2020-11-05 
,EGPF,EGAC,2020-11-14 
,UUWW,UUDD,2020-11-25 
,LIPR,LIPE,2020-11-26 
,LGAV,EGGW,2020-11-14 
,ESSB,ESSA,2020-11-23 
,LDZA,LDPL,2020-11-20 
,LGAV,EHAM,2020-11-22 
,ESGJ,EFHK,2020-11-18 
,LFLC,LFOT,2020-11-25 
,UUDD,ULLI,2020-11-09 
,LMML,LEMD,2020-11-21 
,LIMG,LIMJ,2020-11-22 
,UKFF,UWKD,2020-11-28 
,EDDF,LSGG,2020-11-17 
,ENBR,ENZV,2020-11-25 
,ENBR,ENVA,2020-11-29 
,LIPY,LIMP,2020-11-27 
,UUEE,LFPG,2020-11-27 
,EDDL,EDDM,2020-11-04 
,LEBL,EDDB,2020-11-21 
,LZKZ,EGGW,2020-11-09 
,LMML,LPAZ,2020-11-27 
,LIEO,LIRF,2020-11-08 
,LFST,LFPG,2020-11-18 
,ENCN,ENGM,2020-11-10 
,EGNM,EGNJ,2020-11-29 
,LPPM,LPCS,2020-11-11 
,EDDF,EDDM,2020-11-05 
,LIET,LIEO,2020-11-14 
,EKOD,EKSB,2020-11-15 
,GCXO,LEZG,2020-11-02 
,EIDW,LIME,2020-11-16 
,ULLI,UKFF,2020-11-27 
,EGPA,EGPD,2020-11-26 
,UUDD,URWA,2020-11-13 
,LIMF,LIMZ,2020-11-03 
,LIPO,LIMC,2020-11-16 
,UUDD,UUEE,2020-11-05 
,UMKK,UUWW,2020-11-01 
,LPPT,LEVC,2020-11-24 
,EVRA,UUWW,2020-11-28 
,EGEC,EGPF,2020-11-24 
,LEIB,LIRA,2020-11-16 
,LEMD,LFPO,2020-11-04 
,ENEV,ENGM,2020-11-09 
,UUWW,URML,2020-11-07 
,LGAV,LGSA,2020-11-24 
,UKKK,EBOS,2020-11-20 
,EGPF,EGEC,2020-11-27 
,ULLI,UMKK,2020-11-19 
,EDDH,EDVE,2020-11-22 
,LEMD,LEAM,2020-11-10 
,UWWW,UMMS,2020-11-18 
,LGIR,LGAV,2020-11-14 
,LEMD,EGPH,2020-11-24 
,EHAM,LGAV,2020-11-30 
,LRCL,EGGW,2020-11-30 
,EGPC,EGGW,2020-11-28 
,ESNZ,ESGT,2020-11-14 
,LEMD,LEBL,2020-11-15 
,EDDP,LKTB,2020-11-12 
,EGPD,EGPC,2020-11-24 
,LIRQ,LIPE,2020-11-30 
,ULLI,URRP,2020-11-03 
,LBSF,LEPA,2020-11-14 
,LIMF,LICA,2020-11-06 
,LFPO,LICJ,2020-11-07 
,ENHD,ENZV,2020-11-22 
,ESGG,ESSB,2020-11-24 
,EGAA,EINN,2020-11-21 
,LICR,LICA,2020-11-21 
,LICC,LIPZ,2020-11-08 
,EYKA,EKCH,2020-11-19 
,LDZA,LFKF,2020-11-19 
,LEAS,LEMD,2020-11-09 
,LEBL,LEIB,2020-11-05 
,EFKU,EFHK,2020-11-24 
,EGCC,GCLP,2020-11-07 
,ENBR,ENVA,2020-11-30 
,LGAV,LYBE,2020-11-25 
,LEJR,LICC,2020-11-03 
,EGGW,UUWW,2020-11-29 
,ENGM,ENRA,2020-11-11 
,ESSB,ESSA,2020-11-23 
,LICC,LIMC,2020-11-15 
,ULLI,UWWW,2020-11-20 
,LFML,LFKB,2020-11-15 
,ENBR,ENGM,2020-11-16 
,ENEV,ENGM,2020-11-08 
,EGNX,LIBD,2020-11-17 
,LSZH,LIRA,2020-11-27 
,LIRA,LSZH,2020-11-29 
,LGIR,EHAM,2020-11-13 
,LRBS,EHGG,2020-11-24 
,ULLI,UUDD,2020-11-09 
,LSZB,LPCS,2020-11-23 
,EDDN,UKBB,2020-11-26 
,EGSH,EGHI,2020-11-21 
,ETNL,EDDC,2020-11-24 
,ENAL,ENGM,2020-11-10 
,ESNN,ESSA,2020-11-10 
,LEMD,LGAV,2020-11-26 
,LEMD,GCLP,2020-11-02 
,ESGG,ENGM,2020-11-29 
,LFML,LFKJ,2020-11-30 
,ELLX,EBLG,2020-11-19 
,EGAC,EGAA,2020-11-20 
,ULLI,UUWW,2020-11-01 
,LSZH,LFML,2020-11-03 
,EDDF,EGLL,2020-11-16 
,ESNZ,ESSL,2020-11-22 
,EGPF,EGAC,2020-11-24 
,LPFR,EDDH,2020-11-20 
,EKBI,ENBR,2020-11-28 
,BIRK,LOWW,2020-11-20 
,EGSH,EGPD,2020-11-14 
,LIRP,LICJ,2020-11-21 
